list_no,notice_no,title,dept,publish_date,publish_period,views,notAncmtMgtNo,detail_url,detail_url_http,publish_date_iso,list_page,pos_hits,neg_hits,score,strong_neg,blacklist_hit,is_keyword_candidate,pipeline_status,reject_reason,category
6171,수원시 장안구 조원2동 공고 제2026-35호,2026년 조원2동 주민자치센터 「가을 힐링원예」 프로그램 수강생 모집 공고,조원2동,2026-09-11,2026-09-11 ~ 2026-09-28,71,156580,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156580,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156580,2026-09-11,2,"모집,프로그램,수강",,3,,,True,candidate,,course_local
6170,수원시 장안구 공고 제2026-455호,친환경자동차법 위반 과태료 고지서 반송분 공시송달 공고,환경위생과,2026-09-11,2026-09-12 ~ 2026-09-27,40,156579,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156579,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156579,2026-09-11,2,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6169,수원시 장안구 조원1동 공고 제2026-73호,주민등록 신고 미이행자에 대한 최고공고,조원1동,2026-09-11,2026-09-11 ~ 2026-09-28,2,156578,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156578,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156578,2026-09-11,2,,,0,,,False,rejected,not_keyword_candidate,
6168,수원시 공고 제2026-2086호,제6기 동 지역사회보장협의체 위원 공개모집,돌봄정책과,2026-09-11,2026-09-11 ~ 2026-10-01,116,156577,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156577,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156577,2026-09-11,2,모집,,1,,위원,True,rejected,blacklist:위원,
6167,수원시 공고 제2026-2085호,전문건설업 행정처분(과태료) 공고,건설정책과,2026-09-11,2026-09-11 ~ 2026-09-26,32,156575,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156575,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156575,2026-09-11,2,,과태료,-1,과태료,과태료,False,rejected,strong_neg:과태료,
6166,수원시 도로교통관리사업소 자동차관리과 공고 제2026-72호,무단방치자동차 자진처리명령 송달불능 공시송달 공고,자동차관리과,2026-09-11,2026-09-11 ~ 2026-10-01,34,156571,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156571,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156571,2026-09-11,2,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
6165,수원시 도로교통관리사업소 자동차관리과 공고 제2026-71호,무단방치차량 강제처리(폐차) 공고 및 이해관계인 권리행사 통보,자동차관리과,2026-09-11,2026-09-11 ~ 2026-10-01,37,156570,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156570,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156570,2026-09-11,2,,,0,,,False,rejected,not_keyword_candidate,
6164,수원시 장안구 공고 제2026-454호,주정차위반과태료 최초고지서 반송분 공시송달 공고,경제교통과,2026-09-11,2026-09-11 ~ 2026-09-30,29,156569,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156569,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156569,2026-09-11,2,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6163,수원시 영통구 공고 제2026-475호,"이륜자동차 법규위반과태료(사전통지,본부과 및독촉)부과및원상복구 명령공시 송달 공고",경제교통과,2026-09-11,2026-09-11 ~ 2026-09-28,35,156568,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156568,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156568,2026-09-11,2,,과태료,-1,과태료,과태료,False,rejected,strong_neg:과태료,
6162,수원시 권선구 공고 제2026-752호,2026년 권선구청 구내식당 조리원 기간제근로자 최종 합격자 공고,행정지원과,2026-09-11,2026-09-11 ~ 2026-09-18,27,156565,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156565,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156565,2026-09-11,2,,,0,,기간제,False,rejected,blacklist:기간제,
6161,수원시 권선구 공고 제2026-751호,2026년 농어민 기회소득 지원사업 기간제근로자 채용 공고,경제교통과,2026-09-11,2026-09-11 ~ 2026-09-22,82,156564,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156564,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156564,2026-09-11,2,지원사업,,1,,기간제,True,rejected,blacklist:기간제,
6160,수원시 장안구 공고 제2026-452호,「전자상거래 등에서의 소비자보호에 관한 법률」위반 통신판매 사업자 시정권고 반송에 따른 공시송달 공고,경제교통과,2026-09-11,2026-09-11 ~ 2026-09-28,18,156563,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156563,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156563,2026-09-11,2,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
6159,수원시 팔달구 고등동 공고 제2026-60호,쓰레기 무단투기 이동형 감시카메라(CCTV) 신규설치에 따른 행정예고,고등동,2026-09-11,2026-09-11 ~ 2026-10-01,31,156559,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156559,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156559,2026-09-11,2,,,0,,,False,rejected,not_keyword_candidate,
6158,수원시 팔달구 공고 제2026-569호,공유재산 무단점유 변상금 부과 공시송달 공고,안전건설과,2026-09-11,2026-09-14 ~ 2026-09-28,5,156557,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156557,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156557,2026-09-11,2,,공시송달,-1,공시송달,공시송달,False,rejected,strong_neg:공시송달,
6157,수원시 공고 제2026-2082호,수원시 다함께돌봄센터 23호점 수탁자 선정 결과 공고,아동돌봄과,2026-09-11,2026-09-11 ~ 2026-09-18,91,156556,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156556,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156556,2026-09-11,2,,,0,,선정 결과,False,rejected,blacklist:선정 결과,
6156,수원시 상수도사업소 공고 제2026-10호,「파장정수장 고도정수처리시설 설치사업」정량평가 결과 및 정성평가 자료제출 안내 공고,맑은물생산과,2026-09-11,2026-09-11 ~ 2026-09-17,46,156554,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156554,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156554,2026-09-11,2,,,0,,,False,rejected,not_keyword_candidate,
6155,수원시 영통구 영통2동 공고 제2026-64호,주민등록 무단전출자에 대한 최고공고,영통2동,2026-09-11,2026-09-11 ~ 2026-09-21,23,156552,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156552,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156552,2026-09-11,2,,,0,,,False,rejected,not_keyword_candidate,
6154,수원시 권선구 공고 제2026-750호,식품위생법 및 공중위생관리법 위반 과태료 납부독촉 및 2차 압류예고 고시공고,환경위생과,2026-09-11,2026-09-11 ~ 2026-09-30,25,156551,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156551,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156551,2026-09-11,2,,과태료,-1,과태료,과태료,False,rejected,strong_neg:과태료,
6153,수원시 장안구 공고 제2026-450호,2026년 장안구 빗물받이 준설공사(3권역)(2차) 단가계약 수의견적 제출 안내 공고,안전건설과,2026-09-11,2026-09-11 ~ 2026-09-17,25,156550,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156550,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156550,2026-09-11,2,,견적,-1,,,False,rejected,not_keyword_candidate,
6152,수원시 장안구 공고 제2026-449호,2026년 장안구 빗물받이 준설공사(2권역)(2차) 단가계약 수의견적 제출 안내 공고,안전건설과,2026-09-11,2026-09-11 ~ 2026-09-17,16,156549,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156549,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156549,2026-09-11,2,,견적,-1,,,False,rejected,not_keyword_candidate,
6151,수원시 장안구 공고 제2026-448호,2026년 장안구 빗물받이 준설공사(1권역)(2차) 단가계약 수의견적 제출 안내 공고,안전건설과,2026-09-11,2026-09-11 ~ 2026-09-17,17,156548,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156548,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156548,2026-09-11,2,,견적,-1,,,False,rejected,not_keyword_candidate,
6150,수원시 영통구 광교1동 공고 제2026-76호,2026년 민방위 집합교육(보충1차) 통지서 반송에 따른 공시송달 공고,광교1동,2026-09-11,2026-09-11 ~ 2026-09-25,65,156542,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156542,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156542,2026-09-11,2,교육,공시송달,0,공시송달,공시송달,False,rejected,strong_neg:공시송달,
6149,수원시 권선구 세류2동 공고 제2026-75호,세류2동 주민자치회 위원 공개모집 공고,세류2동,2026-09-11,2026-09-11 ~ 2026-09-30,27,156541,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156541,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156541,2026-09-11,2,모집,,1,,위원,True,rejected,blacklist:위원,
6148,수원시 팔달구 화서2동 공고 제2026-53호,화서2동 통장 모집 공고(29통),화서2동,2026-09-11,2026-09-11 ~ 2026-09-21,58,156540,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156540,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156540,2026-09-11,2,모집,,1,,통장,True,rejected,blacklist:통장,
6147,수원시 권선구 공고 제2026-749호,[2026년 권선구 하반기 정기안전점검 용역(세평지하차도 등 31개소)] 수의견적 제출 안내 공고,행정지원과,2026-09-11,2026-09-11 ~ 2026-09-17,18,156539,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156539,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156539,2026-09-11,2,,"용역,견적",-2,용역,용역,False,rejected,strong_neg:용역,
6146,수원시 공고 제2026-2079호,제43회 수원시 문화상 시상계획 공고,문화예술과,2026-09-11,2026-09-11 ~ 2026-10-15,104,156537,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156537,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156537,2026-09-11,2,,,0,,,False,rejected,not_keyword_candidate,
6145,수원시 권선구 공고 제2026-748호,[2026년 권선구 하반기 정기안전점검 용역(대황교지하차도 등 28개소)] 수의견적 제출 안내 공고,행정지원과,2026-09-11,2026-09-11 ~ 2026-09-17,16,156536,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156536,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156536,2026-09-11,2,,"용역,견적",-2,용역,용역,False,rejected,strong_neg:용역,
6144,수원시 영통구 매탄2동 공고 제2026-44호,2026년 민방위 보충1차 사이버교육 통지서 반송에 따른 공시송달 공고,매탄2동,2026-09-11,2026-09-11 ~ 2026-09-28,51,156535,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156535,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156535,2026-09-11,2,교육,공시송달,0,공시송달,공시송달,False,rejected,strong_neg:공시송달,
6143,수원시 장안구 공고 제2026-444호,2026년 장안구 도시공원 시설물 유지관리공사(단가계약)(2차) 수의견적 제출안내,행정지원과,2026-09-11,2026-09-11 ~ 2026-09-17,50,156534,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156534,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156534,2026-09-11,2,,견적,-1,,,False,rejected,not_keyword_candidate,
6142,수원시 권선구 공고 제2026-746호,[2026년 권선구 하반기 정기안전점검 용역(탑동지하차도 등 37개소)] 수의견적 제출 안내 공고,행정지원과,2026-09-11,2026-09-11 ~ 2026-09-17,18,156531,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156531,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156531,2026-09-11,2,,"용역,견적",-2,용역,용역,False,rejected,strong_neg:용역,
6141,수원시 권선구 공고 제2026-745호,[2026년 권선구 하반기 정기안전점검 용역(호매실지하차도 등 32개소)] 수의견적 제출 안내 공고,행정지원과,2026-09-11,2026-09-11 ~ 2026-09-17,21,156528,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156528,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156528,2026-09-11,2,,"용역,견적",-2,용역,용역,False,rejected,strong_neg:용역,
6140,수원시 공고 제2026-2076호,전문건설업 등록말소 공고,건설정책과,2026-09-11,2026-09-11 ~ 2031-10-20,32,156525,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156525,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156525,2026-09-11,2,,,0,,,False,rejected,not_keyword_candidate,
6139,수원시 권선구 세류1동 공고 제2026-36호,신규 주민등록증 발급통지서 반송자공고(2009년 8월생),세류1동,2026-09-11,2026-09-11 ~ 2026-09-26,32,156512,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156512,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156512,2026-09-11,2,,,0,,,False,rejected,not_keyword_candidate,
6138,수원시 고시 제2026-389호,팔달1구역 재건축정비사업 사업시행계획(변경)인가 정정고시,도시정비과,2026-09-11,,84,156464,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156464,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156464,2026-09-11,2,,,0,,인가,False,rejected,blacklist:인가,
6137,수원시 공고 제2026-2062호,「수원시 통・반 설치 조례」일부개정조례안 입법예고,자치분권과,2026-09-11,2026-09-11 ~ 2026-10-01,37,156449,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156449,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156449,2026-09-11,2,,,0,,입법예고,False,rejected,blacklist:입법예고,
6136,수원시 영통구 공고 제2026-466호,주・정차위반 과태료 독촉고지서 반송분 공시송달 공고,경제교통과,2026-09-11,2026-09-11 ~ 2026-09-30,13,156344,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156344,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156344,2026-09-11,2,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6135,수원시 영통구 공고 제2026-465호,주・정차위반 과태료 최초고지서 반송분 공시송달 공고,경제교통과,2026-09-11,2026-09-11 ~ 2026-09-30,13,156343,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156343,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156343,2026-09-11,2,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6134,수원시 영통구 공고 제2026-464호,주・정차위반 과태료 사전통지서 반송분 공시송달 공고,경제교통과,2026-09-11,2026-09-11 ~ 2026-09-30,14,156341,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156341,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156341,2026-09-11,2,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6133,수원시 권선구 공고 제2026-747호,「도로법」위반 불법 노상 적치물 보관 및 내역 공고,안전건설과,2026-09-10,2026-09-10 ~ 2026-10-12,44,156532,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156532,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156532,2026-09-10,3,,,0,,,False,rejected,not_keyword_candidate,
6132,수원시 팔달구 우만2동 공고 제2026-53호,주민등록 무단전출 직권조치 공고,우만2동,2026-09-10,2026-09-10 ~ 2026-09-24,38,156530,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156530,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156530,2026-09-10,3,,,0,,,False,rejected,not_keyword_candidate,
6131,수원시 장안구 공고 제2026-442호,2026년 장안구 도시공원 시설물 유지관리공사(단가계약)(2차) 수의견적 제출안내 취소 공고,행정지원과,2026-09-10,2026-09-10 ~ 2026-09-15,33,156527,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156527,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156527,2026-09-10,3,,견적,-1,,,False,rejected,not_keyword_candidate,
6130,수원시 영통구보건소 건강관리과 공고 제2026-11호,2026년 영통구보건소 모자보건실 기간제 노동자(간호사) 채용 공고,건강관리과,2026-09-10,2026-09-10 ~ 2026-09-17,76,156524,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156524,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156524,2026-09-10,3,,,0,,기간제,False,rejected,blacklist:기간제,
6129,수원시 영통구 공고 제2026-474호,친환경자동차법 위반 과태료 체납에 따른 독촉 및 압류예고 반송분 공시송달 공고,환경위생과,2026-09-10,2026-09-10 ~ 2026-09-24,41,156523,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156523,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156523,2026-09-10,3,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
6128,수원시 영통구 영통2동 공고 제2026-63호,"영통2동 통장 모집 공고(11, 19통)",영통2동,2026-09-10,2026-09-10 ~ 2026-09-21,39,156522,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156522,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156522,2026-09-10,3,모집,,1,,통장,True,rejected,blacklist:통장,
6127,수원시 영통구 광교1동 공고 제2026-75호,2026년 4분기 광교1동 주민자치센터 프로그램 수강생 모집 공고,광교1동,2026-09-10,2026-09-10 ~ 2026-09-24,62,156521,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156521,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156521,2026-09-10,3,"모집,프로그램,수강",,3,,,True,candidate,,course_local
6126,수원시 권선구 세류2동 공고 제2026-74호,신규 주민등록증 발급통지서 반송자 공고(09년 8월생),세류2동,2026-09-10,2026-09-10 ~ 2026-09-30,22,156520,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156520,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156520,2026-09-10,3,,,0,,,False,rejected,not_keyword_candidate,
6125,수원시 영통구 공고 제2026-473호,"이륜자동차 의무보험위반 과태료(사전통지, 본부과 및 독촉) 부과 및 의무보험 가입안내 공시송달 공고",경제교통과,2026-09-10,2026-09-10 ~ 2026-09-24,36,156519,https://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156519,http://www.suwon.go.kr/web/saeallOfr/BD_ofrView.do?notAncmtMgtNo=156519,2026-09-10,3,,"공시송달,과태료",-2,"공시송달,과태료",공시송달,False,rejected,"strong_neg:공시송달,과태료",
